시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,광주시,31250140,곤지암읍,127.38248967078194,37.363955387934354
경기도,광주시,31250580,광남1동,127.20495735090383,37.398288905658795
경기도,광주시,31250590,광남2동,127.22808057011639,37.38409032622099
경기도,광주시,31250360,남종면,127.32070348675538,37.50286047609502
경기도,광주시,31250380,남한산성면,127.23413296869481,37.45951759972786
경기도,광주시,31250514,능평동,127.16765956666329,37.35057664559643
경기도,광주시,31250340,도척면,127.31549039094453,37.308105179870296
경기도,광주시,31250550,송정동,127.26257887543109,37.425073222452035
경기도,광주시,31250513,신현동,127.16145792427147,37.364394826179954
경기도,광주시,31250560,쌍령동,127.2710182502226,37.40252012337774
경기도,광주시,31250511,오포1동,127.2130800273333,37.359817341754514
경기도,광주시,31250512,오포2동,127.26096473068101,37.36794820986789
경기도,광주시,31250120,초월읍,127.31115272846247,37.396876345083164
경기도,광주시,31250570,탄벌동,127.22699161147746,37.43086078937699
경기도,광주시,31250350,퇴촌면,127.34005296416444,37.4541400142194
경기도,구리시,31120510,갈매동,127.11812555968201,37.63163953825273
경기도,구리시,31120540,교문1동,127.11816580053839,37.58010167802032
경기도,구리시,31120550,교문2동,127.13382199611192,37.585943763668965
경기도,구리시,31120520,동구동,127.13668738647196,37.624686368071124
